gs_name,entrez_gene
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17182
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17220
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,50530
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17313
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,83996
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17387
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17390
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17392
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17701
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,98932
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,107589
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18074
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18113
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18129
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,23959
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,235106
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18430
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,56401
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18542
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,76477
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18596
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,30794
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18645
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18793
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18822
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,26432
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,26433
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,65112
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18858
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,50706
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,19035
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18933
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,100040233
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,436523
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,114228
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22072
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22073
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,436522
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22074
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,103964
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,19227
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,19288
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,52118
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,104009
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,19736
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,11852
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20229
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20254
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20969
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20971
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18787
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20720
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,12406
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20377
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20379
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,24051
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,24052
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,24053
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,102857
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20563
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20564
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20583
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20649
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20692
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,20750
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21345
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21789
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21803
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21810
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21814
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21817
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21825
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21826
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21838
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21857
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21859
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21923
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21929
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,18383
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,27279
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22003
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22004
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,326618
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22329
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,13003
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22339
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22341
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22352
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,215280
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22418
HALLMARK_ESTROGEN_RESPONSE_EARLY,268860
HALLMARK_ESTROGEN_RESPONSE_EARLY,27410
HALLMARK_ESTROGEN_RESPONSE_EARLY,54608
HALLMARK_ESTROGEN_RESPONSE_EARLY,226251
HALLMARK_ESTROGEN_RESPONSE_EARLY,432530
HALLMARK_ESTROGEN_RESPONSE_EARLY,11515
HALLMARK_ESTROGEN_RESPONSE_EARLY,27360
HALLMARK_ESTROGEN_RESPONSE_EARLY,17355
HALLMARK_ESTROGEN_RESPONSE_EARLY,11640
HALLMARK_ESTROGEN_RESPONSE_EARLY,67689
HALLMARK_ESTROGEN_RESPONSE_EARLY,23802
HALLMARK_ESTROGEN_RESPONSE_EARLY,71790
HALLMARK_ESTROGEN_RESPONSE_EARLY,11828
HALLMARK_ESTROGEN_RESPONSE_EARLY,11835
HALLMARK_ESTROGEN_RESPONSE_EARLY,11839
HALLMARK_ESTROGEN_RESPONSE_EARLY,56350
HALLMARK_ESTROGEN_RESPONSE_EARLY,142688
HALLMARK_ESTROGEN_RESPONSE_EARLY,14595
HALLMARK_ESTROGEN_RESPONSE_EARLY,12017
HALLMARK_ESTROGEN_RESPONSE_EARLY,58208
HALLMARK_ESTROGEN_RESPONSE_EARLY,12043
HALLMARK_ESTROGEN_RESPONSE_EARLY,20893
HALLMARK_ESTROGEN_RESPONSE_EARLY,233016
HALLMARK_ESTROGEN_RESPONSE_EARLY,76459
HALLMARK_ESTROGEN_RESPONSE_EARLY,12308
HALLMARK_ESTROGEN_RESPONSE_EARLY,12311
HALLMARK_ESTROGEN_RESPONSE_EARLY,76025
HALLMARK_ESTROGEN_RESPONSE_EARLY,12398
HALLMARK_ESTROGEN_RESPONSE_EARLY,22403
HALLMARK_ESTROGEN_RESPONSE_EARLY,12443
HALLMARK_ESTROGEN_RESPONSE_EARLY,12505
HALLMARK_ESTROGEN_RESPONSE_EARLY,12614
HALLMARK_ESTROGEN_RESPONSE_EARLY,53883
HALLMARK_ESTROGEN_RESPONSE_EARLY,212862
HALLMARK_ESTROGEN_RESPONSE_EARLY,12700
HALLMARK_ESTROGEN_RESPONSE_EARLY,53624
HALLMARK_ESTROGEN_RESPONSE_EARLY,69454
HALLMARK_ESTROGEN_RESPONSE_EARLY,20315
HALLMARK_ESTROGEN_RESPONSE_EARLY,232174
HALLMARK_ESTROGEN_RESPONSE_EARLY,97998
HALLMARK_ESTROGEN_RESPONSE_EARLY,13360
HALLMARK_ESTROGEN_RESPONSE_EARLY,71412
HALLMARK_ESTROGEN_RESPONSE_EARLY,20148
HALLMARK_ESTROGEN_RESPONSE_EARLY,50768
HALLMARK_ESTROGEN_RESPONSE_EARLY,67117
HALLMARK_ESTROGEN_RESPONSE_EARLY,13655
HALLMARK_ESTROGEN_RESPONSE_EARLY,13709
HALLMARK_ESTROGEN_RESPONSE_EARLY,13710
HALLMARK_ESTROGEN_RESPONSE_EARLY,54326
HALLMARK_ESTROGEN_RESPONSE_EARLY,68801
HALLMARK_ESTROGEN_RESPONSE_EARLY,71946
HALLMARK_ESTROGEN_RESPONSE_EARLY,77411
HALLMARK_ESTROGEN_RESPONSE_EARLY,98952
HALLMARK_ESTROGEN_RESPONSE_EARLY,223254
HALLMARK_ESTROGEN_RESPONSE_EARLY,14104
HALLMARK_ESTROGEN_RESPONSE_EARLY,69169
HALLMARK_ESTROGEN_RESPONSE_EARLY,14137
HALLMARK_ESTROGEN_RESPONSE_EARLY,14200
HALLMARK_ESTROGEN_RESPONSE_EARLY,14228
HALLMARK_ESTROGEN_RESPONSE_EARLY,14229
HALLMARK_ESTROGEN_RESPONSE_EARLY,286940
HALLMARK_ESTROGEN_RESPONSE_EARLY,14281
HALLMARK_ESTROGEN_RESPONSE_EARLY,17300
HALLMARK_ESTROGEN_RESPONSE_EARLY,14302
HALLMARK_ESTROGEN_RESPONSE_EARLY,14389
HALLMARK_ESTROGEN_RESPONSE_EARLY,14585
HALLMARK_ESTROGEN_RESPONSE_EARLY,14609
HALLMARK_ESTROGEN_RESPONSE_EARLY,11605
HALLMARK_ESTROGEN_RESPONSE_EARLY,268527
HALLMARK_ESTROGEN_RESPONSE_EARLY,15205
HALLMARK_ESTROGEN_RESPONSE_EARLY,15460
HALLMARK_ESTROGEN_RESPONSE_EARLY,80888
HALLMARK_ESTROGEN_RESPONSE_EARLY,16001
HALLMARK_ESTROGEN_RESPONSE_EARLY,16010
HALLMARK_ESTROGEN_RESPONSE_EARLY,50905
HALLMARK_ESTROGEN_RESPONSE_EARLY,16195
HALLMARK_ESTROGEN_RESPONSE_EARLY,16324
HALLMARK_ESTROGEN_RESPONSE_EARLY,101490
HALLMARK_ESTROGEN_RESPONSE_EARLY,229504
HALLMARK_ESTROGEN_RESPONSE_EARLY,217837
HALLMARK_ESTROGEN_RESPONSE_EARLY,16452
HALLMARK_ESTROGEN_RESPONSE_EARLY,71529
HALLMARK_ESTROGEN_RESPONSE_EARLY,241769
HALLMARK_ESTROGEN_RESPONSE_EARLY,16529
HALLMARK_ESTROGEN_RESPONSE_EARLY,193796
HALLMARK_ESTROGEN_RESPONSE_EARLY,21847
HALLMARK_ESTROGEN_RESPONSE_EARLY,16600
HALLMARK_ESTROGEN_RESPONSE_EARLY,69540
HALLMARK_ESTROGEN_RESPONSE_EARLY,16663
HALLMARK_ESTROGEN_RESPONSE_EARLY,16665
HALLMARK_ESTROGEN_RESPONSE_EARLY,16668
HALLMARK_ESTROGEN_RESPONSE_EARLY,16669
HALLMARK_ESTROGEN_RESPONSE_EARLY,16691
HALLMARK_ESTROGEN_RESPONSE_EARLY,16763
HALLMARK_ESTROGEN_RESPONSE_EARLY,16206
HALLMARK_ESTROGEN_RESPONSE_EARLY,17762
HALLMARK_ESTROGEN_RESPONSE_EARLY,328329
HALLMARK_ESTROGEN_RESPONSE_EARLY,76199
HALLMARK_ESTROGEN_RESPONSE_EARLY,23989
HALLMARK_ESTROGEN_RESPONSE_EARLY,243864
HALLMARK_ESTROGEN_RESPONSE_EARLY,75007
HALLMARK_ESTROGEN_RESPONSE_EARLY,171531
HALLMARK_ESTROGEN_RESPONSE_EARLY,77015
HALLMARK_ESTROGEN_RESPONSE_EARLY,381269
HALLMARK_ESTROGEN_RESPONSE_EARLY,17695
HALLMARK_ESTROGEN_RESPONSE_EARLY,17829
HALLMARK_ESTROGEN_RESPONSE_EARLY,17863
HALLMARK_ESTROGEN_RESPONSE_EARLY,18432
HALLMARK_ESTROGEN_RESPONSE_EARLY,17864
HALLMARK_ESTROGEN_RESPONSE_EARLY,17869
HALLMARK_ESTROGEN_RESPONSE_EARLY,226101
HALLMARK_ESTROGEN_RESPONSE_EARLY,78914
HALLMARK_ESTROGEN_RESPONSE_EARLY,78286
HALLMARK_ESTROGEN_RESPONSE_EARLY,17965
HALLMARK_ESTROGEN_RESPONSE_EARLY,20602
HALLMARK_ESTROGEN_RESPONSE_EARLY,18166
HALLMARK_ESTROGEN_RESPONSE_EARLY,268903
HALLMARK_ESTROGEN_RESPONSE_EARLY,56488
HALLMARK_ESTROGEN_RESPONSE_EARLY,56177
HALLMARK_ESTROGEN_RESPONSE_EARLY,99543
HALLMARK_ESTROGEN_RESPONSE_EARLY,13603
HALLMARK_ESTROGEN_RESPONSE_EARLY,107586
HALLMARK_ESTROGEN_RESPONSE_EARLY,18442
HALLMARK_ESTROGEN_RESPONSE_EARLY,23972
HALLMARK_ESTROGEN_RESPONSE_EARLY,53318
HALLMARK_ESTROGEN_RESPONSE_EARLY,59020
HALLMARK_ESTROGEN_RESPONSE_EARLY,18631
HALLMARK_ESTROGEN_RESPONSE_EARLY,18667
HALLMARK_ESTROGEN_RESPONSE_EARLY,225845
HALLMARK_ESTROGEN_RESPONSE_EARLY,58801
HALLMARK_ESTROGEN_RESPONSE_EARLY,27205
HALLMARK_ESTROGEN_RESPONSE_EARLY,105675
HALLMARK_ESTROGEN_RESPONSE_EARLY,76453
HALLMARK_ESTROGEN_RESPONSE_EARLY,64292
HALLMARK_ESTROGEN_RESPONSE_EARLY,19329
HALLMARK_ESTROGEN_RESPONSE_EARLY,106572
HALLMARK_ESTROGEN_RESPONSE_EARLY,268480
HALLMARK_ESTROGEN_RESPONSE_EARLY,19401
HALLMARK_ESTROGEN_RESPONSE_EARLY,19419
HALLMARK_ESTROGEN_RESPONSE_EARLY,225182
HALLMARK_ESTROGEN_RESPONSE_EARLY,52250
HALLMARK_ESTROGEN_RESPONSE_EARLY,19713
HALLMARK_ESTROGEN_RESPONSE_EARLY,66270
HALLMARK_ESTROGEN_RESPONSE_EARLY,73296
HALLMARK_ESTROGEN_RESPONSE_EARLY,11854
HALLMARK_ESTROGEN_RESPONSE_EARLY,20112
HALLMARK_ESTROGEN_RESPONSE_EARLY,107094
HALLMARK_ESTROGEN_RESPONSE_EARLY,20778
HALLMARK_ESTROGEN_RESPONSE_EARLY,20276
HALLMARK_ESTROGEN_RESPONSE_EARLY,67815
HALLMARK_ESTROGEN_RESPONSE_EARLY,20347
HALLMARK_ESTROGEN_RESPONSE_EARLY,55948
HALLMARK_ESTROGEN_RESPONSE_EARLY,24056
HALLMARK_ESTROGEN_RESPONSE_EARLY,20439
HALLMARK_ESTROGEN_RESPONSE_EARLY,20501
HALLMARK_ESTROGEN_RESPONSE_EARLY,116914
HALLMARK_ESTROGEN_RESPONSE_EARLY,20510
HALLMARK_ESTROGEN_RESPONSE_EARLY,55963
HALLMARK_ESTROGEN_RESPONSE_EARLY,20520
HALLMARK_ESTROGEN_RESPONSE_EARLY,94249
HALLMARK_ESTROGEN_RESPONSE_EARLY,13521
HALLMARK_ESTROGEN_RESPONSE_EARLY,26458
HALLMARK_ESTROGEN_RESPONSE_EARLY,20525
HALLMARK_ESTROGEN_RESPONSE_EARLY,224674
HALLMARK_ESTROGEN_RESPONSE_EARLY,106957
HALLMARK_ESTROGEN_RESPONSE_EARLY,11988
HALLMARK_ESTROGEN_RESPONSE_EARLY,20539
HALLMARK_ESTROGEN_RESPONSE_EARLY,26941
HALLMARK_ESTROGEN_RESPONSE_EARLY,69226
HALLMARK_ESTROGEN_RESPONSE_EARLY,20675
HALLMARK_ESTROGEN_RESPONSE_EARLY,20856
HALLMARK_ESTROGEN_RESPONSE_EARLY,54200
HALLMARK_ESTROGEN_RESPONSE_EARLY,225115
HALLMARK_ESTROGEN_RESPONSE_EARLY,319613
HALLMARK_ESTROGEN_RESPONSE_EARLY,20972
HALLMARK_ESTROGEN_RESPONSE_EARLY,171180
HALLMARK_ESTROGEN_RESPONSE_EARLY,74694
HALLMARK_ESTROGEN_RESPONSE_EARLY,21420
HALLMARK_ESTROGEN_RESPONSE_EARLY,21784
HALLMARK_ESTROGEN_RESPONSE_EARLY,21786
HALLMARK_ESTROGEN_RESPONSE_EARLY,228839
HALLMARK_ESTROGEN_RESPONSE_EARLY,21817
HALLMARK_ESTROGEN_RESPONSE_EARLY,207596
HALLMARK_ESTROGEN_RESPONSE_EARLY,21844
HALLMARK_ESTROGEN_RESPONSE_EARLY,99929
HALLMARK_ESTROGEN_RESPONSE_EARLY,27375
HALLMARK_ESTROGEN_RESPONSE_EARLY,209497
HALLMARK_ESTROGEN_RESPONSE_EARLY,140765
HALLMARK_ESTROGEN_RESPONSE_EARLY,22057
HALLMARK_ESTROGEN_RESPONSE_EARLY,21983
HALLMARK_ESTROGEN_RESPONSE_EARLY,21987
HALLMARK_ESTROGEN_RESPONSE_EARLY,244152
HALLMARK_ESTROGEN_RESPONSE_EARLY,230603
HALLMARK_ESTROGEN_RESPONSE_EARLY,73710
HALLMARK_ESTROGEN_RESPONSE_EARLY,22234
HALLMARK_ESTROGEN_RESPONSE_EARLY,22248
HALLMARK_ESTROGEN_RESPONSE_EARLY,22393
HALLMARK_ESTROGEN_RESPONSE_EARLY,211652
HALLMARK_ESTROGEN_RESPONSE_EARLY,22433
HALLMARK_ESTROGEN_RESPONSE_EARLY,22673
HALLMARK_ESTROGEN_RESPONSE_LATE,27410
HALLMARK_ESTROGEN_RESPONSE_LATE,54608
HALLMARK_ESTROGEN_RESPONSE_LATE,93732
HALLMARK_ESTROGEN_RESPONSE_LATE,27360
HALLMARK_ESTROGEN_RESPONSE_LATE,17355
HALLMARK_ESTROGEN_RESPONSE_LATE,23795
HALLMARK_ESTROGEN_RESPONSE_LATE,11671
HALLMARK_ESTROGEN_RESPONSE_LATE,67689
HALLMARK_ESTROGEN_RESPONSE_LATE,23802
HALLMARK_ESTROGEN_RESPONSE_LATE,71790
HALLMARK_ESTROGEN_RESPONSE_LATE,11839
HALLMARK_ESTROGEN_RESPONSE_LATE,56350
HALLMARK_ESTROGEN_RESPONSE_LATE,17172
HALLMARK_ESTROGEN_RESPONSE_LATE,11898
HALLMARK_ESTROGEN_RESPONSE_LATE,381290
HALLMARK_ESTROGEN_RESPONSE_LATE,12017
HALLMARK_ESTROGEN_RESPONSE_LATE,53314
HALLMARK_ESTROGEN_RESPONSE_LATE,12043
HALLMARK_ESTROGEN_RESPONSE_LATE,233016
HALLMARK_ESTROGEN_RESPONSE_LATE,12228
HALLMARK_ESTROGEN_RESPONSE_LATE,76459
HALLMARK_ESTROGEN_RESPONSE_LATE,12349
HALLMARK_ESTROGEN_RESPONSE_LATE,56808
HALLMARK_ESTROGEN_RESPONSE_LATE,12311
HALLMARK_ESTROGEN_RESPONSE_LATE,12389
HALLMARK_ESTROGEN_RESPONSE_LATE,22403
HALLMARK_ESTROGEN_RESPONSE_LATE,12427
HALLMARK_ESTROGEN_RESPONSE_LATE,12443
HALLMARK_ESTROGEN_RESPONSE_LATE,12505
HALLMARK_ESTROGEN_RESPONSE_LATE,12527
HALLMARK_ESTROGEN_RESPONSE_LATE,107995
HALLMARK_ESTROGEN_RESPONSE_LATE,23834
HALLMARK_ESTROGEN_RESPONSE_LATE,12550
HALLMARK_ESTROGEN_RESPONSE_LATE,53883
HALLMARK_ESTROGEN_RESPONSE_LATE,212862
HALLMARK_ESTROGEN_RESPONSE_LATE,68947
HALLMARK_ESTROGEN_RESPONSE_LATE,12700
HALLMARK_ESTROGEN_RESPONSE_LATE,12709
HALLMARK_ESTROGEN_RESPONSE_LATE,69454
HALLMARK_ESTROGEN_RESPONSE_LATE,12864
HALLMARK_ESTROGEN_RESPONSE_LATE,12876
HALLMARK_ESTROGEN_RESPONSE_LATE,20315
HALLMARK_ESTROGEN_RESPONSE_LATE,57266
HALLMARK_ESTROGEN_RESPONSE_LATE,232174
HALLMARK_ESTROGEN_RESPONSE_LATE,64385
HALLMARK_ESTROGEN_RESPONSE_LATE,106648
HALLMARK_ESTROGEN_RESPONSE_LATE,631304
HALLMARK_ESTROGEN_RESPONSE_LATE,67880
HALLMARK_ESTROGEN_RESPONSE_LATE,13360
HALLMARK_ESTROGEN_RESPONSE_LATE,71412
HALLMARK_ESTROGEN_RESPONSE_LATE,71228
HALLMARK_ESTROGEN_RESPONSE_LATE,13418
HALLMARK_ESTROGEN_RESPONSE_LATE,30045
HALLMARK_ESTROGEN_RESPONSE_LATE,13537
HALLMARK_ESTROGEN_RESPONSE_LATE,67117
HALLMARK_ESTROGEN_RESPONSE_LATE,13655
HALLMARK_ESTROGEN_RESPONSE_LATE,68801
HALLMARK_ESTROGEN_RESPONSE_LATE,13731
HALLMARK_ESTROGEN_RESPONSE_LATE,110826
HALLMARK_ESTROGEN_RESPONSE_LATE,16592
HALLMARK_ESTROGEN_RESPONSE_LATE,98952
HALLMARK_ESTROGEN_RESPONSE_LATE,223254
HALLMARK_ESTROGEN_RESPONSE_LATE,14137
HALLMARK_ESTROGEN_RESPONSE_LATE,14184
HALLMARK_ESTROGEN_RESPONSE_LATE,14228
HALLMARK_ESTROGEN_RESPONSE_LATE,14229
HALLMARK_ESTROGEN_RESPONSE_LATE,286940
HALLMARK_ESTROGEN_RESPONSE_LATE,14281
HALLMARK_ESTROGEN_RESPONSE_LATE,17300
HALLMARK_ESTROGEN_RESPONSE_LATE,14302
HALLMARK_ESTROGEN_RESPONSE_LATE,14419
HALLMARK_ESTROGEN_RESPONSE_LATE,74246
HALLMARK_ESTROGEN_RESPONSE_LATE,22122
HALLMARK_ESTROGEN_RESPONSE_LATE,272551
HALLMARK_ESTROGEN_RESPONSE_LATE,14620
HALLMARK_ESTROGEN_RESPONSE_LATE,11605
HALLMARK_ESTROGEN_RESPONSE_LATE,76854
HALLMARK_ESTROGEN_RESPONSE_LATE,15360
HALLMARK_ESTROGEN_RESPONSE_LATE,26557
HALLMARK_ESTROGEN_RESPONSE_LATE,15452
HALLMARK_ESTROGEN_RESPONSE_LATE,15460
HALLMARK_ESTROGEN_RESPONSE_LATE,18415
HALLMARK_ESTROGEN_RESPONSE_LATE,80888
HALLMARK_ESTROGEN_RESPONSE_LATE,15902
HALLMARK_ESTROGEN_RESPONSE_LATE,269951
HALLMARK_ESTROGEN_RESPONSE_LATE,16010
HALLMARK_ESTROGEN_RESPONSE_LATE,209268
HALLMARK_ESTROGEN_RESPONSE_LATE,50905
HALLMARK_ESTROGEN_RESPONSE_LATE,16195
HALLMARK_ESTROGEN_RESPONSE_LATE,114663
HALLMARK_ESTROGEN_RESPONSE_LATE,57444
HALLMARK_ESTROGEN_RESPONSE_LATE,217837
HALLMARK_ESTROGEN_RESPONSE_LATE,16451
HALLMARK_ESTROGEN_RESPONSE_LATE,16452
HALLMARK_ESTROGEN_RESPONSE_LATE,16529
HALLMARK_ESTROGEN_RESPONSE_LATE,19348
HALLMARK_ESTROGEN_RESPONSE_LATE,16600
HALLMARK_ESTROGEN_RESPONSE_LATE,69540
HALLMARK_ESTROGEN_RESPONSE_LATE,56538
HALLMARK_ESTROGEN_RESPONSE_LATE,16663
HALLMARK_ESTROGEN_RESPONSE_LATE,16669
HALLMARK_ESTROGEN_RESPONSE_LATE,16782
HALLMARK_ESTROGEN_RESPONSE_LATE,16795
HALLMARK_ESTROGEN_RESPONSE_LATE,217325
HALLMARK_ESTROGEN_RESPONSE_LATE,54135
HALLMARK_ESTROGEN_RESPONSE_LATE,17002
HALLMARK_ESTROGEN_RESPONSE_LATE,26415
HALLMARK_ESTROGEN_RESPONSE_LATE,17762
HALLMARK_ESTROGEN_RESPONSE_LATE,17242
HALLMARK_ESTROGEN_RESPONSE_LATE,17294
HALLMARK_ESTROGEN_RESPONSE_LATE,56335
HALLMARK_ESTROGEN_RESPONSE_LATE,243864
HALLMARK_ESTROGEN_RESPONSE_LATE,17434
HALLMARK_ESTROGEN_RESPONSE_LATE,17863
HALLMARK_ESTROGEN_RESPONSE_LATE,226101
HALLMARK_ESTROGEN_RESPONSE_LATE,17937
HALLMARK_ESTROGEN_RESPONSE_LATE,17965
HALLMARK_ESTROGEN_RESPONSE_LATE,20602
HALLMARK_ESTROGEN_RESPONSE_LATE,56183
HALLMARK_ESTROGEN_RESPONSE_LATE,18166
HALLMARK_ESTROGEN_RESPONSE_LATE,268903
HALLMARK_ESTROGEN_RESPONSE_LATE,56488
HALLMARK_ESTROGEN_RESPONSE_LATE,56177
HALLMARK_ESTROGEN_RESPONSE_LATE,13603
HALLMARK_ESTROGEN_RESPONSE_LATE,107586
HALLMARK_ESTROGEN_RESPONSE_LATE,23972
HALLMARK_ESTROGEN_RESPONSE_LATE,18546
HALLMARK_ESTROGEN_RESPONSE_LATE,18569
HALLMARK_ESTROGEN_RESPONSE_LATE,53318
HALLMARK_ESTROGEN_RESPONSE_LATE,59020
HALLMARK_ESTROGEN_RESPONSE_LATE,64058
HALLMARK_ESTROGEN_RESPONSE_LATE,18667
HALLMARK_ESTROGEN_RESPONSE_LATE,56460
HALLMARK_ESTROGEN_RESPONSE_LATE,225845
HALLMARK_ESTROGEN_RESPONSE_LATE,56096
HALLMARK_ESTROGEN_RESPONSE_LATE,20873
HALLMARK_ESTROGEN_RESPONSE_LATE,235611
HALLMARK_ESTROGEN_RESPONSE_LATE,105675
HALLMARK_ESTROGEN_RESPONSE_LATE,19088
HALLMARK_ESTROGEN_RESPONSE_LATE,19116
HALLMARK_ESTROGEN_RESPONSE_LATE,76453
HALLMARK_ESTROGEN_RESPONSE_LATE,19218
HALLMARK_ESTROGEN_RESPONSE_LATE,64292
HALLMARK_ESTROGEN_RESPONSE_LATE,15170
HALLMARK_ESTROGEN_RESPONSE_LATE,106572
HALLMARK_ESTROGEN_RESPONSE_LATE,54189
HALLMARK_ESTROGEN_RESPONSE_LATE,268480
HALLMARK_ESTROGEN_RESPONSE_LATE,225182
HALLMARK_ESTROGEN_RESPONSE_LATE,19713
HALLMARK_ESTROGEN_RESPONSE_LATE,69724
HALLMARK_ESTROGEN_RESPONSE_LATE,20112
HALLMARK_ESTROGEN_RESPONSE_LATE,20202
HALLMARK_ESTROGEN_RESPONSE_LATE,20778
HALLMARK_ESTROGEN_RESPONSE_LATE,20276
HALLMARK_ESTROGEN_RESPONSE_LATE,56788
HALLMARK_ESTROGEN_RESPONSE_LATE,20347
HALLMARK_ESTROGEN_RESPONSE_LATE,20701
HALLMARK_ESTROGEN_RESPONSE_LATE,20704
HALLMARK_ESTROGEN_RESPONSE_LATE,16625
HALLMARK_ESTROGEN_RESPONSE_LATE,20714
HALLMARK_ESTROGEN_RESPONSE_LATE,20717
